customer_id,first_name_th,last_name_th,first_name_en,last_name_en,email,phone,province,region,age,gender,signup_date,customer_type,b2b_subtype,account_manager_id,payment_terms,loyalty_tier,channel_pref,uses_line_oa
CUST-L3-010928,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,53,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-010929,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,54,M,2024-01-05,B2C,,,,gold,mixed,false
CUST-L3-010930,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,55,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-010931,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,56,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-010932,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,57,F,2024-01-05,B2C,,,,silver,mixed,false
CUST-L3-010933,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,58,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-010934,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,59,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-010935,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,60,M,2024-01-05,B2C,,,,none,mixed,false
CUST-L3-010936,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,61,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-010937,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,62,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-010938,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,63,F,2024-01-05,B2C,,,,platinum,mixed,false
CUST-L3-010939,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,64,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-010940,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,65,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-010941,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,66,M,2024-01-05,B2C,,,,gold,mixed,false
CUST-L3-010942,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,67,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-010943,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,68,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-010944,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,69,F,2024-01-05,B2C,,,,silver,mixed,false
CUST-L3-010945,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,70,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-010946,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,71,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-010947,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,72,M,2024-01-05,B2C,,,,none,mixed,false
CUST-L3-010948,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,73,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-010949,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,74,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-010950,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,25,F,2024-01-05,B2C,,,,platinum,mixed,false
CUST-L3-010951,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,26,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-010952,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,27,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-010953,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,28,M,2024-01-05,B2C,,,,gold,mixed,false
CUST-L3-010954,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,29,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-010955,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,30,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-010956,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,31,F,2024-01-05,B2C,,,,silver,mixed,false
CUST-L3-010957,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,32,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-010958,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,33,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-010959,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,34,M,2024-01-05,B2C,,,,none,mixed,false
CUST-L3-010960,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,35,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-010961,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,36,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-010962,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,37,F,2024-01-05,B2C,,,,platinum,mixed,false
CUST-L3-010963,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,38,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-010964,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,39,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-010965,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,40,M,2024-01-05,B2C,,,,gold,mixed,false
CUST-L3-010966,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,41,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-010967,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,42,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-010968,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,43,F,2024-01-05,B2C,,,,silver,mixed,false
CUST-L3-010969,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,44,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-010970,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,45,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-010971,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,46,M,2024-01-05,B2C,,,,none,mixed,false
CUST-L3-010972,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,47,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-010973,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,48,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-010974,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,49,F,2024-01-05,B2C,,,,platinum,mixed,false
CUST-L3-010975,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,50,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-010976,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,51,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-010977,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,52,M,2024-01-05,B2C,,,,gold,mixed,false
CUST-L3-010978,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,53,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-010979,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,54,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-010980,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,55,F,2024-01-05,B2C,,,,silver,mixed,false
CUST-L3-010981,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,56,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-010982,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,57,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-010983,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,58,M,2024-01-05,B2C,,,,none,mixed,false
CUST-L3-010984,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,59,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-010985,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,60,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-010986,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,61,F,2024-01-05,B2C,,,,platinum,mixed,false
CUST-L3-010987,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,62,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-010988,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,63,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-010989,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,64,M,2024-01-05,B2C,,,,gold,mixed,false
CUST-L3-010990,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,65,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-010991,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,66,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-010992,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,67,F,2024-01-05,B2C,,,,silver,mixed,false
CUST-L3-010993,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,68,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-010994,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,69,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-010995,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,70,M,2024-01-05,B2C,,,,none,mixed,false
CUST-L3-010996,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,71,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-010997,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,72,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-010998,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,73,F,2024-01-05,B2C,,,,platinum,mixed,false
CUST-L3-010999,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,74,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-B2B-011000,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,,,2024-02-01,B2B,Enterprise,EMP-L3-00002,NET-60,none,offline,false
CUST-L3-011001,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,26,M,2024-01-05,B2C,,,,gold,mixed,false
CUST-L3-011002,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,27,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-011003,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,28,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-011004,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,29,F,2024-01-05,B2C,,,,silver,mixed,false
CUST-L3-011005,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,30,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-011006,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,31,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-011007,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,32,M,2024-01-05,B2C,,,,none,mixed,false
CUST-L3-011008,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,33,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-011009,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,34,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-011010,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,35,F,2024-01-05,B2C,,,,platinum,mixed,false
CUST-L3-011011,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,36,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-011012,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,37,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-011013,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,38,M,2024-01-05,B2C,,,,gold,mixed,false
CUST-L3-011014,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,39,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-011015,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,40,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-011016,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,41,F,2024-01-05,B2C,,,,silver,mixed,false
CUST-L3-011017,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,42,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-011018,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,43,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-011019,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,44,M,2024-01-05,B2C,,,,none,mixed,false
CUST-L3-011020,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,45,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-011021,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,46,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-011022,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,47,F,2024-01-05,B2C,,,,platinum,mixed,false
CUST-L3-011023,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,48,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-011024,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,49,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-011025,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,50,M,2024-01-05,B2C,,,,gold,mixed,false
CUST-L3-011026,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,51,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-011027,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,52,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-011028,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,53,F,2024-01-05,B2C,,,,silver,mixed,false
CUST-L3-011029,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,54,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-011030,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,55,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-011031,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,56,M,2024-01-05,B2C,,,,none,mixed,false
CUST-L3-011032,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,57,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-011033,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,58,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-011034,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,59,F,2024-01-05,B2C,,,,platinum,mixed,false
CUST-L3-011035,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,60,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-011036,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,61,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-011037,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,62,M,2024-01-05,B2C,,,,gold,mixed,false
CUST-L3-011038,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,63,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-011039,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,64,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-011040,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,65,F,2024-01-05,B2C,,,,silver,mixed,false
CUST-L3-011041,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,66,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-011042,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,67,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-011043,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,68,M,2024-01-05,B2C,,,,none,mixed,false
CUST-L3-011044,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,69,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-011045,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,70,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-011046,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,71,F,2024-01-05,B2C,,,,platinum,mixed,false
CUST-L3-011047,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,72,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-011048,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,73,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-011049,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,74,M,2024-01-05,B2C,,,,gold,mixed,false
CUST-L3-011050,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,25,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-011051,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,26,M,2024-01-05,B2C,,,,none,mixed,true
CUST-L3-011052,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,27,F,2024-01-05,B2C,,,,silver,mixed,false
CUST-L3-011053,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,28,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-011054,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,29,F,2024-01-05,B2C,,,,platinum,mixed,true
CUST-L3-011055,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,30,M,2024-01-05,B2C,,,,none,mixed,false
CUST-L3-011056,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,31,F,2024-01-05,B2C,,,,silver,mixed,true
CUST-L3-011057,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,32,M,2024-01-05,B2C,,,,gold,mixed,true
CUST-L3-011058,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,33,F,2024-01-05,B2C,,,,platinum,mixed,false
CUST-L3-011059,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,REDACTED_CUSTOMER,,,Bangkok,BKK,34,M,2024-01-05,B2C,,,,none,mixed,true
