snapshot_id,business_event_date,posting_date,effective_date,as_of_date,month_end_date,sku_id,branch_code,closing_units
22376959171,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-082,BKK-EMSP,136
33240727598,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-082,PTY-CTRL,95
133209924549,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-083,BKK-R9,108
562673859027,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-083,BKK-SIAM,200
1095914840337,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-083,BKK-PKT,126
252248328406,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-083,BKK-CTW,153
7839291526,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-083,CNX-MAYA,84
302564951177,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-083,HKT-FEST,93
594952198543,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-083,KKC-CTRL,68
793683156024,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-083,UDN-CTRL,58
600197144059,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-083,BKK-EMSP,121
346569779086,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-083,PTY-CTRL,140
738619983034,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-084,BKK-R9,82
831986673117,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-084,BKK-SIAM,183
897608976296,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-084,BKK-PKT,132
618555072911,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-084,BKK-CTW,168
528330827610,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-084,CNX-MAYA,111
798831613863,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-084,HKT-FEST,97
810454521275,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-084,KKC-CTRL,70
431142972126,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-084,UDN-CTRL,64
792848708296,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-084,BKK-EMSP,104
108175311322,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-084,PTY-CTRL,120
904303687308,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-085,BKK-R9,99
265288172148,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-085,BKK-SIAM,193
281266179673,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-085,BKK-PKT,97
869957620545,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-085,BKK-CTW,125
914246535972,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-085,CNX-MAYA,104
857221075014,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-085,HKT-FEST,76
455287801512,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-085,KKC-CTRL,73
167140379408,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-085,UDN-CTRL,59
1014833141662,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-085,BKK-EMSP,120
996458987910,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-085,PTY-CTRL,95
967294221863,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-086,BKK-R9,100
37470716612,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-086,BKK-SIAM,197
525674278111,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-086,BKK-PKT,140
241611209761,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-086,BKK-CTW,160
457795080790,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-086,CNX-MAYA,127
302784011395,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-086,HKT-FEST,90
879585269546,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-086,KKC-CTRL,83
333467835594,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-086,UDN-CTRL,62
127193620808,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-086,BKK-EMSP,130
712591289734,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-086,PTY-CTRL,124
156535276037,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-087,BKK-R9,97
499517244286,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-087,BKK-SIAM,210
442883146969,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-087,BKK-PKT,127
270151293489,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-087,BKK-CTW,131
105767396993,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-087,CNX-MAYA,131
417783451175,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-087,HKT-FEST,89
460709529775,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-087,KKC-CTRL,54
130711554110,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-087,UDN-CTRL,65
902126255220,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-087,BKK-EMSP,99
1001986434224,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-087,PTY-CTRL,113
565287152685,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-088,BKK-R9,118
919327258242,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-088,BKK-SIAM,191
529023040646,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-088,BKK-PKT,106
761169746772,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-088,BKK-CTW,127
408452954834,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-088,CNX-MAYA,97
1067140692748,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-088,HKT-FEST,94
649405683762,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-088,KKC-CTRL,69
1000070003075,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-088,UDN-CTRL,54
1098700736816,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-088,BKK-EMSP,107
371049456305,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-088,PTY-CTRL,114
700624454107,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-089,BKK-R9,81
868085319715,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-089,BKK-SIAM,195
339052281397,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-089,BKK-PKT,123
1033737395299,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-089,BKK-CTW,110
275928247876,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-089,CNX-MAYA,110
936229418837,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-089,HKT-FEST,88
185881890624,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-089,KKC-CTRL,89
342911812355,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-089,UDN-CTRL,59
783478798746,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-089,BKK-EMSP,105
570857246898,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-089,PTY-CTRL,122
44803098604,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-090,BKK-R9,91
121939324195,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-090,BKK-SIAM,184
306138963083,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-090,BKK-PKT,118
632646386844,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-090,BKK-CTW,141
715352559693,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-090,CNX-MAYA,116
375679136372,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-090,HKT-FEST,68
224472695078,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-090,KKC-CTRL,85
618219479946,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-090,UDN-CTRL,57
397277783714,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-090,BKK-EMSP,105
321381697724,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-090,PTY-CTRL,92
1011174937583,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-091,BKK-R9,104
594707543556,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-091,BKK-SIAM,179
518118792552,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-091,BKK-PKT,101
350421391002,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-091,BKK-CTW,155
843084228571,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-091,CNX-MAYA,96
733676049011,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-091,HKT-FEST,84
728505287984,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-091,KKC-CTRL,75
792077851271,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-091,UDN-CTRL,80
476356885325,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-091,BKK-EMSP,117
90158371200,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-091,PTY-CTRL,110
533571249683,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-092,BKK-R9,92
932095570351,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-092,BKK-SIAM,167
859241014208,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-092,BKK-PKT,125
395326005496,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-092,BKK-CTW,153
762175073246,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-092,CNX-MAYA,112
56198097395,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-092,HKT-FEST,82
269967684105,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-092,KKC-CTRL,94
282757257049,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-092,UDN-CTRL,59
100502715938,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-092,BKK-EMSP,111
840233651517,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-092,PTY-CTRL,126
922248552128,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-093,BKK-R9,112
516798579302,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-093,BKK-SIAM,164
450275960812,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-093,BKK-PKT,128
905267378193,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-093,BKK-CTW,150
269472186538,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-093,CNX-MAYA,114
148296481378,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-093,HKT-FEST,83
522141403723,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-093,KKC-CTRL,75
75612567032,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-093,UDN-CTRL,69
516086753984,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-093,BKK-EMSP,124
348457321854,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-093,PTY-CTRL,95
716735794444,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-094,BKK-R9,108
585909368370,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-094,BKK-SIAM,172
813157821404,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-094,BKK-PKT,113
804933174834,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-094,BKK-CTW,143
922413305231,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-094,CNX-MAYA,103
103619945258,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-094,HKT-FEST,78
405504773119,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-094,KKC-CTRL,71
657064434302,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-094,UDN-CTRL,69
1037790200000,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-094,BKK-EMSP,112
965494982389,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-094,PTY-CTRL,96
176591058614,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-095,BKK-R9,103
397062671672,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-095,BKK-SIAM,192
570266115821,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-095,BKK-PKT,133
279159905956,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-095,BKK-CTW,134
803573174301,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-095,CNX-MAYA,106
1043430863103,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-095,HKT-FEST,88
1074049836984,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-095,KKC-CTRL,86
993813714495,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-095,UDN-CTRL,67
409365525930,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-095,BKK-EMSP,151
565033870863,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-095,PTY-CTRL,106
470774014414,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-096,BKK-R9,83
287255492448,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-096,BKK-SIAM,190
589456945099,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-096,BKK-PKT,123
534603697048,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-096,BKK-CTW,159
179905029948,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-096,CNX-MAYA,107
397505179943,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-096,HKT-FEST,77
140397771227,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-096,KKC-CTRL,77
128862527907,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-096,UDN-CTRL,61
790864091838,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-096,BKK-EMSP,136
491062960595,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-096,PTY-CTRL,123
734789425269,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-097,BKK-R9,118
956870404272,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-097,BKK-SIAM,177
476420018552,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-097,BKK-PKT,103
645667448598,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-097,BKK-CTW,138
119374246045,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-097,CNX-MAYA,120
124523579259,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-097,HKT-FEST,69
455631323736,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-097,KKC-CTRL,73
328352922728,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-097,UDN-CTRL,62
839236304663,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-097,BKK-EMSP,115
44284464387,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-097,PTY-CTRL,133
185622956490,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-098,BKK-R9,99
493778214338,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-098,BKK-SIAM,190
917889966766,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-098,BKK-PKT,105
913192083410,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-098,BKK-CTW,137
1086759157404,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-098,CNX-MAYA,97
203121073398,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-098,HKT-FEST,95
468504595447,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-098,KKC-CTRL,53
670970850006,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-098,UDN-CTRL,62
4430598493,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-098,BKK-EMSP,107
49137916557,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-098,PTY-CTRL,105
448600713950,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-099,BKK-R9,92
478329341412,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-099,BKK-SIAM,190
227503585292,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-099,BKK-PKT,129
497837819650,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-099,BKK-CTW,137
963899972199,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-099,CNX-MAYA,123
312584573482,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-099,HKT-FEST,94
1041503793883,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-099,KKC-CTRL,68
606881965930,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-099,UDN-CTRL,62
258496233639,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-099,BKK-EMSP,114
480503166032,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-099,PTY-CTRL,103
842817587013,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-100,BKK-R9,102
245262458239,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-100,BKK-SIAM,182
498024768753,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-100,BKK-PKT,128
36932878348,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-100,BKK-CTW,140
696573260875,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-100,CNX-MAYA,105
456122350910,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-100,HKT-FEST,94
674568327713,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-100,KKC-CTRL,69
203074667629,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-100,UDN-CTRL,52
861446378083,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-100,BKK-EMSP,124
884833558444,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-100,PTY-CTRL,109
239175113241,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-101,BKK-R9,88
492857120226,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-101,BKK-SIAM,210
565551872572,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-101,BKK-PKT,113
61566472357,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-101,BKK-CTW,140
747061877538,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-101,CNX-MAYA,99
1091773423317,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-101,HKT-FEST,79
684900782203,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-101,KKC-CTRL,79
922220232820,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-101,UDN-CTRL,63
1028784123558,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-101,BKK-EMSP,129
614074487181,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-101,PTY-CTRL,93
860429173955,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-102,BKK-R9,90
448681895714,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-102,BKK-SIAM,192
699073128397,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-102,BKK-PKT,130
943706770993,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-102,BKK-CTW,174
371006862722,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-102,CNX-MAYA,117
348134311640,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-102,HKT-FEST,111
1001125317404,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-102,KKC-CTRL,67
315554740757,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-102,UDN-CTRL,56
397290824039,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-102,BKK-EMSP,117
853271104952,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-102,PTY-CTRL,98
52777282370,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-103,BKK-R9,98
147250746537,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-103,BKK-SIAM,187
383525971072,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-103,BKK-PKT,114
322851299244,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-103,BKK-CTW,141
1082705105832,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-103,CNX-MAYA,98
120896924944,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-103,HKT-FEST,79
85847854172,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-103,KKC-CTRL,73
999249902379,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-103,UDN-CTRL,63
654464600633,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-103,BKK-EMSP,115
669786057714,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-103,PTY-CTRL,96
146657684154,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-104,BKK-R9,91
476068172955,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-104,BKK-SIAM,173
950336913692,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-104,BKK-PKT,104
958329841572,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-104,BKK-CTW,151
246215776289,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-104,CNX-MAYA,104
375292052996,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-104,HKT-FEST,76
838927528377,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-104,KKC-CTRL,81
630695125421,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-104,UDN-CTRL,57
915887964678,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-104,BKK-EMSP,115
166071505096,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-104,PTY-CTRL,119
87105880523,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-105,BKK-R9,106
747310349945,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-105,BKK-SIAM,181
569634700352,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-105,BKK-PKT,124
454509449961,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-105,BKK-CTW,175
807426772599,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-105,CNX-MAYA,116
506128758846,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-105,HKT-FEST,91
1020946158463,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-105,KKC-CTRL,64
146685856373,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-105,UDN-CTRL,64
692284688735,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-105,BKK-EMSP,119
649701278633,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-105,PTY-CTRL,120
624668021450,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-106,BKK-R9,92
797059552232,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-106,BKK-SIAM,177
833405449924,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-106,BKK-PKT,133
1076296805478,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-106,BKK-CTW,134
253685458579,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-106,CNX-MAYA,119
22983952367,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-106,HKT-FEST,99
941374860783,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-106,KKC-CTRL,80
761534725490,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-106,UDN-CTRL,68
998891809756,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-106,BKK-EMSP,115
717271325955,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-106,PTY-CTRL,103
1091203141233,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-107,BKK-R9,120
1018246583140,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-107,BKK-SIAM,175
505339040017,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-107,BKK-PKT,134
889604686398,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-107,BKK-CTW,138
1014875840340,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-107,CNX-MAYA,95
831510428740,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-107,HKT-FEST,77
1045083262433,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-107,KKC-CTRL,90
615838451184,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-107,UDN-CTRL,55
459205577597,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-107,BKK-EMSP,102
420525743720,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-107,PTY-CTRL,108
906131766762,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-108,BKK-R9,88
152066701370,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-108,BKK-SIAM,201
741587567734,2025-02-28,2025-02-28,,2026-01-15,2025-02-28,SKU-MASS-108,BKK-PKT,118
