redemption_id,business_event_date,posting_date,as_of_date,txn_id,customer_id,campaign_id,discount_applied_thb,channel
534971902743,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13005871,CUST-L3-005871,MEGA-1212-2567,8385.00,offline
387355627685,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13005881,CUST-L3-005881,MEGA-1212-2567,2670.00,offline
397873463848,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13006068,CUST-L3-006068,MEGA-1212-2567,8220.00,offline
269183173682,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13006143,CUST-L3-006143,MEGA-1212-2567,3735.00,offline
34035097748,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13006663,CUST-L3-006663,MEGA-1212-2567,9120.00,offline
981516174840,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13006685,CUST-L3-006685,MEGA-1212-2567,10320.00,offline
621209898419,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13007309,CUST-L3-007309,MEGA-1212-2567,4485.00,offline
877547731421,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13007542,CUST-L3-007542,MEGA-1212-2567,8385.00,offline
531988908345,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13007661,CUST-L3-007661,MEGA-1212-2567,6420.00,offline
596861942349,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13007837,CUST-L3-007837,MEGA-1212-2567,9120.00,offline
154618395468,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13007920,CUST-L3-007920,MEGA-1212-2567,2670.00,offline
346243595908,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13008141,CUST-L3-008141,MEGA-1212-2567,1935.00,offline
745608624472,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13008246,CUST-L3-008246,MEGA-1212-2567,5670.00,offline
992157965998,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13009261,CUST-L3-009261,MEGA-1212-2567,8385.00,online
965571938981,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13009691,CUST-L3-009691,MEGA-1212-2567,2835.00,offline
589894451083,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13009750,CUST-L3-009750,MEGA-1212-2567,1275.00,online
472539276970,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13010332,CUST-L3-010332,MEGA-1212-2567,4485.00,online
846848117588,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13010506,CUST-L3-010506,MEGA-1212-2567,1035.00,offline
238615528602,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13010603,CUST-L3-010603,MEGA-1212-2567,3735.00,offline
714847158146,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13010977,CUST-L3-010977,MEGA-1212-2567,5670.00,offline
948306593525,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13011191,CUST-L3-011191,MEGA-1212-2567,21540.00,offline
917695899113,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13011291,CUST-L3-011291,MEGA-1212-2567,8385.00,offline
566047156472,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13011393,CUST-L3-011393,MEGA-1212-2567,8385.00,offline
426929562447,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13011632,CUST-L3-011632,MEGA-1212-2567,1935.00,offline
108146931149,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13011661,CUST-L3-011661,MEGA-1212-2567,12735.00,offline
230251741448,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13011799,CUST-L3-011799,MEGA-1212-2567,1035.00,offline
768380636417,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13011935,CUST-L3-011935,MEGA-1212-2567,8385.00,offline
439265407926,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13012029,CUST-L3-012029,MEGA-1212-2567,1935.00,offline
1014929838881,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13012091,CUST-L3-012091,MEGA-1212-2567,10320.00,offline
52207508727,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13012464,CUST-L3-012464,MEGA-1212-2567,1935.00,offline
444505837892,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13012577,CUST-L3-012577,MEGA-1212-2567,3735.00,offline
552862809514,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13012785,CUST-L3-012785,MEGA-1212-2567,1035.00,online
597013905740,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13012845,CUST-L3-012845,MEGA-1212-2567,1935.00,offline
287886608562,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13012864,CUST-L3-012864,MEGA-1212-2567,3735.00,offline
885032372505,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13012943,CUST-L3-012943,MEGA-1212-2567,1935.00,offline
335959395076,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13013133,CUST-L3-013133,MEGA-1212-2567,18705.00,online
141600681450,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13013217,CUST-L3-013217,MEGA-1212-2567,5670.00,offline
520235009111,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13013811,CUST-L3-013811,MEGA-1212-2567,7320.00,offline
908188317869,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13013825,CUST-L3-013825,MEGA-1212-2567,6420.00,offline
1095325774042,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13013856,CUST-L3-013856,MEGA-1212-2567,3735.00,offline
381079574682,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13014245,CUST-L3-014245,MEGA-1212-2567,3735.00,offline
395013680181,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13014251,CUST-L3-014251,MEGA-1212-2567,3870.00,offline
917957771380,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13014697,CUST-L3-014697,MEGA-1212-2567,10320.00,offline
705094031148,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13015286,CUST-L3-015286,MEGA-1212-2567,5010.00,offline
503957669899,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13015331,CUST-L3-015331,MEGA-1212-2567,1935.00,offline
218249899102,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13015435,CUST-L3-015435,MEGA-1212-2567,1935.00,offline
498917934013,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13015696,CUST-L3-015696,MEGA-1212-2567,735.00,online
291171265643,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13015715,CUST-L3-015715,MEGA-1212-2567,8385.00,offline
804951129034,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13015822,CUST-L3-015822,MEGA-1212-2567,1275.00,offline
116635981987,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13016035,CUST-L3-016035,MEGA-1212-2567,8385.00,offline
881304028844,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13016088,CUST-L3-016088,MEGA-1212-2567,12870.00,offline
485627166194,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13016276,CUST-L3-016276,MEGA-1212-2567,1275.00,offline
887578422973,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13016771,CUST-L3-016771,MEGA-1212-2567,15540.00,offline
903775318633,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13016992,CUST-L3-016992,MEGA-1212-2567,1935.00,offline
354535849965,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13017149,CUST-L3-017149,MEGA-1212-2567,8385.00,offline
716285835664,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13017191,CUST-L3-017191,MEGA-1212-2567,25515.00,offline
869590992529,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13017425,CUST-L3-017425,MEGA-1212-2567,1035.00,offline
392461790139,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13017466,CUST-L3-017466,MEGA-1212-2567,4845.00,offline
227806897314,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13017548,CUST-L3-017548,MEGA-1212-2567,3735.00,offline
146061056422,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13017684,CUST-L3-017684,MEGA-1212-2567,1275.00,offline
790550837322,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13018217,CUST-L3-018217,MEGA-1212-2567,1935.00,offline
368227132279,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13018878,CUST-L3-018878,MEGA-1212-2567,1035.00,offline
831181635546,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13019069,CUST-L3-019069,MEGA-1212-2567,4485.00,offline
833088732112,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13019193,CUST-L3-019193,MEGA-1212-2567,23790.00,offline
798651690254,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13019679,CUST-L3-019679,MEGA-1212-2567,9420.00,offline
410328990490,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13019680,CUST-L3-019680,MEGA-1212-2567,2835.00,offline
623490951174,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13019747,CUST-L3-019747,MEGA-1212-2567,2835.00,offline
124771068812,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13019892,CUST-L3-019892,MEGA-1212-2567,1935.00,offline
54820859604,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13019985,CUST-L3-019985,MEGA-1212-2567,4770.00,offline
966788461595,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13020265,CUST-L3-020265,MEGA-1212-2567,5010.00,offline
692931797962,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13020417,CUST-L3-020417,MEGA-1212-2567,1935.00,offline
1058846808752,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13020437,CUST-L3-020437,MEGA-1212-2567,6570.00,offline
799869441444,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13020786,CUST-L3-020786,MEGA-1212-2567,8385.00,offline
367835433434,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13021510,CUST-L3-021510,MEGA-1212-2567,735.00,offline
35545531448,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13021647,CUST-L3-021647,MEGA-1212-2567,1035.00,offline
237830479933,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13022080,CUST-L3-022080,MEGA-1212-2567,2835.00,offline
778626199838,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13022241,CUST-L3-022241,MEGA-1212-2567,9660.00,offline
625164962113,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13022287,CUST-L3-022287,MEGA-1212-2567,2835.00,offline
1080127389251,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13022590,CUST-L3-022590,MEGA-1212-2567,12855.00,offline
465650611934,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13022658,CUST-L3-022658,MEGA-1212-2567,1275.00,offline
386679427413,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13022739,CUST-L3-022739,MEGA-1212-2567,1275.00,offline
45877002148,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13022755,CUST-L3-022755,MEGA-1212-2567,4770.00,offline
420097254316,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13022828,CUST-L3-022828,MEGA-1212-2567,5010.00,offline
187437455498,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13023841,CUST-L3-023841,MEGA-1212-2567,17160.00,offline
372742021575,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13023895,CUST-L3-023895,MEGA-1212-2567,9855.00,offline
955816288049,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13023899,CUST-L3-023899,MEGA-1212-2567,3870.00,offline
749911419138,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13024271,CUST-L3-024271,MEGA-1212-2567,1275.00,offline
1098322782881,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13024798,CUST-L3-024798,MEGA-1212-2567,16770.00,offline
1056064947860,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13024949,CUST-L3-024949,MEGA-1212-2567,1275.00,offline
280455216464,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13024965,CUST-L3-024965,MEGA-1212-2567,2670.00,offline
1064038259481,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13024973,CUST-L3-024973,MEGA-1212-2567,1275.00,offline
60894520235,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13025113,CUST-L3-025113,MEGA-1212-2567,3735.00,online
600794401849,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13025461,CUST-L3-025461,MEGA-1212-2567,2835.00,offline
905275172226,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13025823,CUST-L3-025823,MEGA-1212-2567,3735.00,offline
364458980027,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13026084,CUST-L3-026084,MEGA-1212-2567,2670.00,offline
461399168036,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13026337,CUST-L3-026337,MEGA-1212-2567,4485.00,offline
409414281558,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13026422,CUST-L3-026422,MEGA-1212-2567,1275.00,offline
962295428260,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13027202,CUST-L3-027202,MEGA-1212-2567,8385.00,offline
551585478944,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13027447,CUST-L3-027447,MEGA-1212-2567,2550.00,offline
344113419592,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13027597,CUST-L3-027597,MEGA-1212-2567,1035.00,offline
602568467300,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13027639,CUST-L3-027639,MEGA-1212-2567,7455.00,offline
426219386870,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13027818,CUST-L3-027818,MEGA-1212-2567,1935.00,offline
555672934835,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13028323,CUST-L3-028323,MEGA-1212-2567,4485.00,offline
1075130309287,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13028350,CUST-L3-028350,MEGA-1212-2567,9120.00,offline
641452081327,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13029353,CUST-L3-029353,MEGA-1212-2567,2835.00,offline
687320759244,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13029860,CUST-L3-029860,MEGA-1212-2567,2835.00,online
112583533652,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13029950,CUST-L3-029950,MEGA-1212-2567,3705.00,offline
528830382119,2024-12-20,2024-12-20,2026-01-15,TXN-202412-20001708,CUST-L3-001708,CLEAR-EOY-2567,1770.00,offline
140948724722,2024-12-20,2024-12-20,2026-01-15,TXN-202412-20011610,CUST-L3-011610,CLEAR-EOY-2567,28020.00,offline
103991547139,2024-12-20,2024-12-20,2026-01-15,TXN-202412-20018552,CUST-L3-018552,CLEAR-EOY-2567,5070.00,offline
365722711547,2024-12-20,2024-12-20,2026-01-15,TXN-202412-20019481,CUST-L3-019481,CLEAR-EOY-2567,21840.00,online
936688668424,2024-12-20,2024-12-20,2026-01-15,TXN-202412-20021571,CUST-L3-021571,CLEAR-EOY-2567,1770.00,offline
647746741506,2024-12-20,2024-12-20,2026-01-15,TXN-202412-20022737,CUST-L3-022737,CLEAR-EOY-2567,1770.00,offline
863872741113,2024-12-20,2024-12-20,2026-01-15,TXN-202412-20025263,CUST-L3-025263,CLEAR-EOY-2567,13560.00,online
663868269531,2024-12-20,2024-12-20,2026-01-15,TXN-202412-20028309,CUST-L3-028309,CLEAR-EOY-2567,18210.00,offline
372091658212,2024-12-21,2024-12-21,2026-01-15,TXN-202412-21004899,CUST-L3-004899,CLEAR-EOY-2567,59670.00,offline
1062912336825,2024-12-21,2024-12-21,2026-01-15,TXN-202412-21005914,CUST-L3-005914,CLEAR-EOY-2567,11310.00,offline
572146986972,2024-12-21,2024-12-21,2026-01-15,TXN-202412-21006105,CUST-L3-006105,CLEAR-EOY-2567,37320.00,offline
361497632261,2024-12-21,2024-12-21,2026-01-15,TXN-202412-21006231,CUST-L3-006231,CLEAR-EOY-2567,25170.00,offline
179429666722,2024-12-21,2024-12-21,2026-01-15,TXN-202412-21008635,CUST-L3-008635,CLEAR-EOY-2567,25470.00,offline
400751114275,2024-12-21,2024-12-21,2026-01-15,TXN-202412-21009877,CUST-L3-009877,CLEAR-EOY-2567,1770.00,offline
156078022723,2024-12-21,2024-12-21,2026-01-15,TXN-202412-21017475,CUST-L3-017475,CLEAR-EOY-2567,25470.00,online
573086789362,2024-12-21,2024-12-21,2026-01-15,TXN-202412-21017805,CUST-L3-017805,CLEAR-EOY-2567,36120.00,offline
1078557182090,2024-12-21,2024-12-21,2026-01-15,TXN-202412-21022334,CUST-L3-022334,CLEAR-EOY-2567,8940.00,offline
81384660958,2024-12-21,2024-12-21,2026-01-15,TXN-202412-21023138,CUST-L3-023138,CLEAR-EOY-2567,3840.00,offline
400648024786,2024-12-21,2024-12-21,2026-01-15,TXN-202412-21025378,CUST-L3-025378,CLEAR-EOY-2567,5070.00,offline
457053424749,2024-12-21,2024-12-21,2026-01-15,TXN-202412-21025704,CUST-L3-025704,CLEAR-EOY-2567,49620.00,offline
163865943212,2024-12-22,2024-12-22,2026-01-15,TXN-202412-22005864,CUST-L3-005864,CLEAR-EOY-2567,5070.00,offline
533391432026,2024-12-22,2024-12-22,2026-01-15,TXN-202412-22020862,CUST-L3-020862,CLEAR-EOY-2567,25470.00,offline
507850593415,2024-12-22,2024-12-22,2026-01-15,TXN-202412-22022301,CUST-L3-022301,CLEAR-EOY-2567,21840.00,offline
101953572191,2024-12-22,2024-12-22,2026-01-15,TXN-202412-22022652,CUST-L3-022652,CLEAR-EOY-2567,32940.00,offline
344673986665,2024-12-22,2024-12-22,2026-01-15,TXN-202412-22029295,CUST-L3-029295,CLEAR-EOY-2567,25710.00,offline
252767520484,2024-12-23,2024-12-23,2026-01-15,TXN-202412-23001965,CUST-L3-001965,CLEAR-EOY-2567,5070.00,offline
423996124916,2024-12-23,2024-12-23,2026-01-15,TXN-202412-23002388,CUST-L3-002388,CLEAR-EOY-2567,9240.00,offline
490444289610,2024-12-23,2024-12-23,2026-01-15,TXN-202412-23016353,CUST-L3-016353,CLEAR-EOY-2567,41100.00,offline
366526205573,2024-12-23,2024-12-23,2026-01-15,TXN-202412-23019672,CUST-L3-019672,CLEAR-EOY-2567,5070.00,offline
100340182788,2024-12-23,2024-12-23,2026-01-15,TXN-202412-23023212,CUST-L3-023212,CLEAR-EOY-2567,25470.00,offline
721509227178,2024-12-23,2024-12-23,2026-01-15,TXN-202412-23024597,CUST-L3-024597,CLEAR-EOY-2567,6540.00,offline
809378839496,2024-12-24,2024-12-24,2026-01-15,TXN-202412-24000023,CUST-L3-000023,CLEAR-EOY-2567,5070.00,offline
926687002793,2024-12-24,2024-12-24,2026-01-15,TXN-202412-24005157,CUST-L3-005157,CLEAR-EOY-2567,45030.00,offline
780728601116,2024-12-24,2024-12-24,2026-01-15,TXN-202412-24007826,CUST-L3-007826,CLEAR-EOY-2567,25470.00,offline
418983286746,2024-12-24,2024-12-24,2026-01-15,TXN-202412-24009737,CUST-L3-009737,CLEAR-EOY-2567,1770.00,offline
506976780388,2024-12-24,2024-12-24,2026-01-15,TXN-202412-24009840,CUST-L3-009840,CLEAR-EOY-2567,8940.00,online
946909175386,2024-12-24,2024-12-24,2026-01-15,TXN-202412-24010278,CUST-L3-010278,CLEAR-EOY-2567,30660.00,offline
808696428419,2024-12-24,2024-12-24,2026-01-15,TXN-202412-24011083,CUST-L3-011083,CLEAR-EOY-2567,21840.00,offline
30409029588,2024-12-24,2024-12-24,2026-01-15,TXN-202412-24020156,CUST-L3-020156,CLEAR-EOY-2567,8940.00,offline
622117735661,2024-12-24,2024-12-24,2026-01-15,TXN-202412-24022206,CUST-L3-022206,CLEAR-EOY-2567,5070.00,offline
234055535590,2024-12-24,2024-12-24,2026-01-15,TXN-202412-24025468,CUST-L3-025468,CLEAR-EOY-2567,34440.00,offline
1026518666710,2024-12-25,2024-12-25,2026-01-15,TXN-202412-25002237,CUST-L3-002237,CLEAR-EOY-2567,5070.00,offline
824488891205,2024-12-25,2024-12-25,2026-01-15,TXN-202412-25005444,CUST-L3-005444,CLEAR-EOY-2567,5070.00,offline
590133103907,2024-12-25,2024-12-25,2026-01-15,TXN-202412-25013953,CUST-L3-013953,CLEAR-EOY-2567,14040.00,offline
594742173691,2024-12-25,2024-12-25,2026-01-15,TXN-202412-25014489,CUST-L3-014489,CLEAR-EOY-2567,10740.00,offline
935876931249,2024-12-25,2024-12-25,2026-01-15,TXN-202412-25016362,CUST-L3-016362,CLEAR-EOY-2567,5070.00,offline
628946202358,2024-12-25,2024-12-25,2026-01-15,TXN-202412-25018757,CUST-L3-018757,CLEAR-EOY-2567,38790.00,online
323651975104,2024-12-25,2024-12-25,2026-01-15,TXN-202412-25025749,CUST-L3-025749,CLEAR-EOY-2567,1770.00,offline
765363215694,2024-12-25,2024-12-25,2026-01-15,TXN-202412-25027486,CUST-L3-027486,CLEAR-EOY-2567,48720.00,online
776435662437,2024-12-25,2024-12-25,2026-01-15,TXN-202412-25029320,CUST-L3-029320,CLEAR-EOY-2567,8940.00,offline
595661190819,2024-12-26,2024-12-26,2026-01-15,TXN-202412-26008496,CUST-L3-008496,CLEAR-EOY-2567,10740.00,offline
793022711136,2024-12-26,2024-12-26,2026-01-15,TXN-202412-26009546,CUST-L3-009546,CLEAR-EOY-2567,12540.00,offline
931597976888,2024-12-26,2024-12-26,2026-01-15,TXN-202412-26010043,CUST-L3-010043,CLEAR-EOY-2567,5070.00,offline
520487835796,2024-12-26,2024-12-26,2026-01-15,TXN-202412-26010690,CUST-L3-010690,CLEAR-EOY-2567,25470.00,offline
1021149698010,2024-12-26,2024-12-26,2026-01-15,TXN-202412-26019735,CUST-L3-019735,CLEAR-EOY-2567,5070.00,offline
530229153523,2024-12-26,2024-12-26,2026-01-15,TXN-202412-26025486,CUST-L3-025486,CLEAR-EOY-2567,7620.00,online
228921011772,2024-12-27,2024-12-27,2026-01-15,TXN-202412-27000644,CUST-L3-000644,CLEAR-EOY-2567,1770.00,offline
864218873173,2024-12-27,2024-12-27,2026-01-15,TXN-202412-27004745,CUST-L3-004745,CLEAR-EOY-2567,29880.00,offline
1064363260207,2024-12-27,2024-12-27,2026-01-15,TXN-202412-27008809,CUST-L3-008809,CLEAR-EOY-2567,3840.00,offline
662326657,2024-12-27,2024-12-27,2026-01-15,TXN-202412-27009158,CUST-L3-009158,CLEAR-EOY-2567,25350.00,offline
623841200320,2024-12-27,2024-12-27,2026-01-15,TXN-202412-27017850,CUST-L3-017850,CLEAR-EOY-2567,1770.00,offline
833755211624,2024-12-27,2024-12-27,2026-01-15,TXN-202412-27018736,CUST-L3-018736,CLEAR-EOY-2567,5070.00,online
355269331034,2024-12-28,2024-12-28,2026-01-15,TXN-202412-28007990,CUST-L3-007990,CLEAR-EOY-2567,25470.00,offline
500129046346,2024-12-28,2024-12-28,2026-01-15,TXN-202412-28012069,CUST-L3-012069,CLEAR-EOY-2567,55320.00,offline
424838926721,2024-12-28,2024-12-28,2026-01-15,TXN-202412-28024360,CUST-L3-024360,CLEAR-EOY-2567,28020.00,offline
37621926445,2024-12-28,2024-12-28,2026-01-15,TXN-202412-28024854,CUST-L3-024854,CLEAR-EOY-2567,27540.00,offline
693743875377,2024-12-28,2024-12-28,2026-01-15,TXN-202412-28028006,CUST-L3-028006,CLEAR-EOY-2567,16410.00,offline
899383244946,2024-12-29,2024-12-29,2026-01-15,TXN-202412-29004094,CUST-L3-004094,CLEAR-EOY-2567,54690.00,offline
407303620156,2024-12-29,2024-12-29,2026-01-15,TXN-202412-29004466,CUST-L3-004466,CLEAR-EOY-2567,9990.00,offline
383236313369,2024-12-29,2024-12-29,2026-01-15,TXN-202412-29008753,CUST-L3-008753,CLEAR-EOY-2567,63570.00,offline
893774580910,2024-12-29,2024-12-29,2026-01-15,TXN-202412-29009696,CUST-L3-009696,CLEAR-EOY-2567,8940.00,online
431330524248,2024-12-29,2024-12-29,2026-01-15,TXN-202412-29009836,CUST-L3-009836,CLEAR-EOY-2567,25650.00,offline
65696189248,2024-12-29,2024-12-29,2026-01-15,TXN-202412-29015592,CUST-L3-015592,CLEAR-EOY-2567,30000.00,offline
85236091150,2024-12-29,2024-12-29,2026-01-15,TXN-202412-29022508,CUST-L3-022508,CLEAR-EOY-2567,5070.00,online
543661465097,2024-12-29,2024-12-29,2026-01-15,TXN-202412-29025554,CUST-L3-025554,CLEAR-EOY-2567,40110.00,offline
909136441138,2024-12-29,2024-12-29,2026-01-15,TXN-202412-29029534,CUST-L3-029534,CLEAR-EOY-2567,46260.00,offline
832749006913,2024-12-30,2024-12-30,2026-01-15,TXN-202412-30002772,CUST-L3-002772,CLEAR-EOY-2567,6540.00,online
449726275537,2024-12-30,2024-12-30,2026-01-15,TXN-202412-30003931,CUST-L3-003931,CLEAR-EOY-2567,5070.00,offline
600498046087,2024-12-30,2024-12-30,2026-01-15,TXN-202412-30005654,CUST-L3-005654,CLEAR-EOY-2567,41400.00,offline
1019597839275,2024-12-30,2024-12-30,2026-01-15,TXN-202412-30008281,CUST-L3-008281,CLEAR-EOY-2567,25470.00,offline
483439852034,2024-12-30,2024-12-30,2026-01-15,TXN-202412-30018148,CUST-L3-018148,CLEAR-EOY-2567,29340.00,offline
331806160210,2024-12-30,2024-12-30,2026-01-15,TXN-202412-30026957,CUST-L3-026957,CLEAR-EOY-2567,10260.00,online
674713645208,2024-12-31,2024-12-31,2026-01-15,TXN-202412-31000184,CUST-L3-000184,CLEAR-EOY-2567,5640.00,offline
528578807120,2024-12-31,2024-12-31,2026-01-15,TXN-202412-31000347,CUST-L3-000347,CLEAR-EOY-2567,25470.00,offline
866230829815,2024-12-31,2024-12-31,2026-01-15,TXN-202412-31005109,CUST-L3-005109,CLEAR-EOY-2567,68370.00,offline
361153745309,2024-12-31,2024-12-31,2026-01-15,TXN-202412-31021994,CUST-L3-021994,CLEAR-EOY-2567,3240.00,offline
761419385018,2024-12-31,2024-12-31,2026-01-15,TXN-202412-31028938,CUST-L3-028938,CLEAR-EOY-2567,4320.00,offline
974171661992,2025-07-15,2025-07-15,2026-01-15,TXN-202507-15004735,CUST-L3-004735,SF-LAUNCH-2568,1945.00,offline
731181276973,2025-07-15,2025-07-15,2026-01-15,TXN-202507-15005239,CUST-L3-005239,SF-LAUNCH-2568,1945.00,offline
251546788638,2025-07-15,2025-07-15,2026-01-15,TXN-202507-15010998,CUST-L3-010998,SF-LAUNCH-2568,3680.00,offline
578979220244,2025-07-15,2025-07-15,2026-01-15,TXN-202507-15018876,CUST-L3-018876,SF-LAUNCH-2568,4135.00,online
679179907563,2025-07-15,2025-07-15,2026-01-15,TXN-202507-15018876,CUST-L3-018876,SF-LAUNCH-2568,4135.00,app
6465678200,2025-07-16,2025-07-16,2026-01-15,TXN-202507-16002439,CUST-L3-002439,SF-LAUNCH-2568,3190.00,offline
257763275069,2025-07-16,2025-07-16,2026-01-15,TXN-202507-16004750,CUST-L3-004750,SF-LAUNCH-2568,1945.00,offline
712101188314,2025-07-17,2025-07-17,2026-01-15,TXN-202507-17010274,CUST-L3-010274,SF-LAUNCH-2568,2435.00,offline
1052569534178,2025-07-17,2025-07-17,2026-01-15,TXN-202507-17022121,CUST-L3-022121,SF-LAUNCH-2568,3440.00,offline
279136117778,2025-07-18,2025-07-18,2026-01-15,TXN-202507-18008843,CUST-L3-008843,SF-LAUNCH-2568,4135.00,offline
654300357736,2025-07-18,2025-07-18,2026-01-15,TXN-202507-18027143,CUST-L3-027143,SF-LAUNCH-2568,8495.00,offline
1003007252203,2025-07-19,2025-07-19,2026-01-15,TXN-202507-19012689,CUST-L3-012689,SF-LAUNCH-2568,6190.00,offline
399132972447,2025-07-19,2025-07-19,2026-01-15,TXN-202507-19015363,CUST-L3-015363,SF-LAUNCH-2568,6330.00,offline
91738976530,2025-07-19,2025-07-19,2026-01-15,TXN-202507-19015615,CUST-L3-015615,SF-LAUNCH-2568,7365.00,offline
